titulo_normalizado,id_hash,arquivo_origem,eh_principal_escolhido,confianca_metadados,motivo
centro de ciencias agrarias,7074496ff1970553006259ae0604ba413b609d690998a5fb9c4a87cea937451b,7074496ff1970553006259ae0604ba413b609d690998a5fb9c4a87cea937451b.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,724dbd9033cef96db9946a2e9e0439a08398dc803363cce0919fed2d9e09b273,724dbd9033cef96db9946a2e9e0439a08398dc803363cce0919fed2d9e09b273.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,753ac24b744ce03c28fb9da2ec6a7c3c8a0d41ae5cd857e9dc3ff43b01eeb1e8,753ac24b744ce03c28fb9da2ec6a7c3c8a0d41ae5cd857e9dc3ff43b01eeb1e8.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,754ed0f3df1be387a6764bced6ef0007acedd2c4e27100157b968c0c1b2dd405,754ed0f3df1be387a6764bced6ef0007acedd2c4e27100157b968c0c1b2dd405.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,77e21481be5b704e8081fbf4cf2830d34103880608533d04b55003368295e374,77e21481be5b704e8081fbf4cf2830d34103880608533d04b55003368295e374.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,78fa8dcfdd2eedc0a5b00fe6bc221a82d9063322ea03f164c5441a40f1941138,78fa8dcfdd2eedc0a5b00fe6bc221a82d9063322ea03f164c5441a40f1941138.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,7a76b80e5ea9ccf3613e724f277116fa7dd9d2beea48841da6ca61144245c3da,7a76b80e5ea9ccf3613e724f277116fa7dd9d2beea48841da6ca61144245c3da.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,7fa45792a76842bf07c323343656766c1450a57addc2ba7116e5ebbf88ea2379,7fa45792a76842bf07c323343656766c1450a57addc2ba7116e5ebbf88ea2379.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,801b60de8676a4259a22bafe8384ce48a1a675eee87b90940381093083935e78,801b60de8676a4259a22bafe8384ce48a1a675eee87b90940381093083935e78.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,8113a993e49f0a6cee90f22e0a17bb2f0336cce862056f4808b4d712668ce624,8113a993e49f0a6cee90f22e0a17bb2f0336cce862056f4808b4d712668ce624.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,84a83a9ad77e2fee53ea5a9a9526477ea86eb1ff6714625f5c1d17e9921c323b,84a83a9ad77e2fee53ea5a9a9526477ea86eb1ff6714625f5c1d17e9921c323b.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,8692f879fd9d2644d4f7664bc2db8bc3f05ee816a37c9589d34c7a4d57d6e420,8692f879fd9d2644d4f7664bc2db8bc3f05ee816a37c9589d34c7a4d57d6e420.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,86cd5779740be613f94efd780cbf1c92e9143c3b768f07783264698b67f887b9,86cd5779740be613f94efd780cbf1c92e9143c3b768f07783264698b67f887b9.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,8d8f3dd26fdffb3d983c745657f2ee1f190f434b3e79ea3968e15c4de6c0957c,8d8f3dd26fdffb3d983c745657f2ee1f190f434b3e79ea3968e15c4de6c0957c.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,93127764a6bee6da00e72630e1705ed132181d693a5e579fa94f1f709198a344,93127764a6bee6da00e72630e1705ed132181d693a5e579fa94f1f709198a344.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,95620b8413ae489767b86c17bbc80a88f443c9517747a7e24d5692b4a33bb9f9,95620b8413ae489767b86c17bbc80a88f443c9517747a7e24d5692b4a33bb9f9.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,95977d149df9db727df2a860468ae79204c107573c87a46a385333dfc30f1266,95977d149df9db727df2a860468ae79204c107573c87a46a385333dfc30f1266.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,9a4b9240724fe183c41bfcff0c0d3e4e97fdd52b8798e62902fceb14b6961c12,9a4b9240724fe183c41bfcff0c0d3e4e97fdd52b8798e62902fceb14b6961c12.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,9baa1655984959d2f265c765964a8c885a0dcbf228d13f3397ea8e86a85e7f6b,9baa1655984959d2f265c765964a8c885a0dcbf228d13f3397ea8e86a85e7f6b.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,9cec1efbc5ba5fb6e4cb59fb509933c254ec9ef94c38022f4c0ffeb477bf6743,9cec1efbc5ba5fb6e4cb59fb509933c254ec9ef94c38022f4c0ffeb477bf6743.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,a2e02bedf45f9b0b2c36d520791309f80a86a96cb83b471501e8cbc1ad5cfb42,a2e02bedf45f9b0b2c36d520791309f80a86a96cb83b471501e8cbc1ad5cfb42.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,a35cb697615786dfd48035d9b36cf06868009266b823c928381ec71a58a6ce61,a35cb697615786dfd48035d9b36cf06868009266b823c928381ec71a58a6ce61.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,a4e6bdc53cbc7f1492e1c7b6d1136f84fb8ccba404e0ff9ca4bb3bd93393fd74,a4e6bdc53cbc7f1492e1c7b6d1136f84fb8ccba404e0ff9ca4bb3bd93393fd74.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,a550d9904c5fed0ae8008975fb8de301da829f89ca51ea504200a04528c7e160,a550d9904c5fed0ae8008975fb8de301da829f89ca51ea504200a04528c7e160.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,a59d7169cd41038570413777bf865ec4db5da3e649bca28469e18a4239e4f6d5,a59d7169cd41038570413777bf865ec4db5da3e649bca28469e18a4239e4f6d5.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,a6a8ca38dce420dd4f31b90764bf611609568955fa6f5a65332c236cad757fe3,a6a8ca38dce420dd4f31b90764bf611609568955fa6f5a65332c236cad757fe3.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,ac8a8c3c0a40ace05630a1619a5c127a2d348d843f97258c96cf7aef46cd07a3,ac8a8c3c0a40ace05630a1619a5c127a2d348d843f97258c96cf7aef46cd07a3.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,b06794b68264a3a230a0b2833cb3b6d8080616ac5ad3835134ccd10790eeed64,b06794b68264a3a230a0b2833cb3b6d8080616ac5ad3835134ccd10790eeed64.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,b1ee41eca124b922dc5c4df06eae62b77c9be29042c43c224e880e5b4da97240,b1ee41eca124b922dc5c4df06eae62b77c9be29042c43c224e880e5b4da97240.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,b37aa3731a4c530c0c61a658b0a18be9167e970c387393722c696cc73c4ddbb5,b37aa3731a4c530c0c61a658b0a18be9167e970c387393722c696cc73c4ddbb5.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,b45e8be84acdff0aac3ef42fd0fd9a4f1891b3395b80d26361c9c64873316c4b,b45e8be84acdff0aac3ef42fd0fd9a4f1891b3395b80d26361c9c64873316c4b.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,bbe967b4e396e014c2ab02be4a04a4bcda3cfae3d6c82512ad6d53d043966af2,bbe967b4e396e014c2ab02be4a04a4bcda3cfae3d6c82512ad6d53d043966af2.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,bcfd6ea0d0e2453570b3a09aabc6536c1bce3bb35883af5ad65368d6ac8841b4,bcfd6ea0d0e2453570b3a09aabc6536c1bce3bb35883af5ad65368d6ac8841b4.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,c152fcc686c7cabf3bf77cabfd47b2345b760ee9379a1c4196926f26ab438a50,c152fcc686c7cabf3bf77cabfd47b2345b760ee9379a1c4196926f26ab438a50.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,c61e2c3037d2ddb1c6c01677f0ec0a906dc8bcca34766c12c4bceb563b72df13,c61e2c3037d2ddb1c6c01677f0ec0a906dc8bcca34766c12c4bceb563b72df13.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,cd06b7a7fdf3b8ec2425d277d0cc9a2c9127286690ab528a478e67f981b9e6da,cd06b7a7fdf3b8ec2425d277d0cc9a2c9127286690ab528a478e67f981b9e6da.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,cda0f86decbd87a0251ccd103653349d538dc37563f266516920a9cc88513f30,cda0f86decbd87a0251ccd103653349d538dc37563f266516920a9cc88513f30.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,cdf6eedcdf0dbaf88328b3fdc93cbe5f4fac0050ebceddc89904c87a79c1c018,cdf6eedcdf0dbaf88328b3fdc93cbe5f4fac0050ebceddc89904c87a79c1c018.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,ce3324132cbe1950432cbc2bfd4a19f7c52e248fbb07f8a6e495de60243d7f94,ce3324132cbe1950432cbc2bfd4a19f7c52e248fbb07f8a6e495de60243d7f94.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,d09247a01aef71c63851196a55624dd9f5e4a6cf73f9ca46e05781f3a44872ee,d09247a01aef71c63851196a55624dd9f5e4a6cf73f9ca46e05781f3a44872ee.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,d1822ebb39012e42dd0fe09f4ec3f8102f40619127a276b13bee54f509277407,d1822ebb39012e42dd0fe09f4ec3f8102f40619127a276b13bee54f509277407.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,d3175459d8fec877c2ca2159cac2ab841734d637a0bf3b43a29a51ab2b597f86,d3175459d8fec877c2ca2159cac2ab841734d637a0bf3b43a29a51ab2b597f86.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,d6fb99f32c8036f1c8a90fc2d1c7f10b4f713e91bc158ace3c8c8de461828867,d6fb99f32c8036f1c8a90fc2d1c7f10b4f713e91bc158ace3c8c8de461828867.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,d8a74315ad840a93794c99e8c92db98e7bb40204c20ff4193db309e8cfe5753a,d8a74315ad840a93794c99e8c92db98e7bb40204c20ff4193db309e8cfe5753a.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,d8e55f5ff16183070fbc476704de8c77a77979d91e7aeca68c298b36ffbe76d6,d8e55f5ff16183070fbc476704de8c77a77979d91e7aeca68c298b36ffbe76d6.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,dd0e028a4e4c347519df1636d3d38fbe13add4cb8e6f44e8a6f962483d224eaf,dd0e028a4e4c347519df1636d3d38fbe13add4cb8e6f44e8a6f962483d224eaf.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,e3db36923281280ab88f764c83cd7fb9b3c9d5e5333e4cd2d379cf854af5e544,e3db36923281280ab88f764c83cd7fb9b3c9d5e5333e4cd2d379cf854af5e544.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,e4c0e6d35932802f484a77a1df53549855609ff837da4260108e10d9ff14bbd3,e4c0e6d35932802f484a77a1df53549855609ff837da4260108e10d9ff14bbd3.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,e6c4faf8d822e9e96fc83dd6624a0328b493051045e9b460fbf690e24e916a72,e6c4faf8d822e9e96fc83dd6624a0328b493051045e9b460fbf690e24e916a72.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,e83e3523b1632503c71cc3a36cbef50ce18d18a230fc9eb59e77db50f70161c9,e83e3523b1632503c71cc3a36cbef50ce18d18a230fc9eb59e77db50f70161c9.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,eaed8aac49e626a173a0743122d7e11432201752165d3ca22a3437f48d40344f,eaed8aac49e626a173a0743122d7e11432201752165d3ca22a3437f48d40344f.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,ededc7fef61a129148dd2f8d9241623ed9e319d5c041f7dfa66536cdf1eef7e1,ededc7fef61a129148dd2f8d9241623ed9e319d5c041f7dfa66536cdf1eef7e1.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,f00003495c1ef5c09916d99c6e47112473393096304892dc53adbe759bcec9e1,f00003495c1ef5c09916d99c6e47112473393096304892dc53adbe759bcec9e1.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,f3f4a69d529fa5107fc2408f6e03e46033ab3d144eebeece5b4440f395b56983,f3f4a69d529fa5107fc2408f6e03e46033ab3d144eebeece5b4440f395b56983.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,f595cb38ac275757445b551f34e91c3a8a79aba6800a57ac0fe2e7d66289d588,f595cb38ac275757445b551f34e91c3a8a79aba6800a57ac0fe2e7d66289d588.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,f59c0ba8492d197b1e504cc782698b96d1d1378690680a19fdf9d82b92c0f893,f59c0ba8492d197b1e504cc782698b96d1d1378690680a19fdf9d82b92c0f893.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,f615b2fd971ac89bbcfd8af53879be4fc02726e3483157a9d50ef2df8979eb58,f615b2fd971ac89bbcfd8af53879be4fc02726e3483157a9d50ef2df8979eb58.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,f91a4f1f901596b0ff3a68122c02de85b43b13956a30097487e19bf37a695ef1,f91a4f1f901596b0ff3a68122c02de85b43b13956a30097487e19bf37a695ef1.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,fab8d72374b92d373404c559730942a09f8c608c1452a4cc47aba522e1dea7f2,fab8d72374b92d373404c559730942a09f8c608c1452a4cc47aba522e1dea7f2.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de ciencias agrarias,faeff2d18b890e3a80117fd76d711ec030bd13af8014fbc5dee7eec8bb995d82,faeff2d18b890e3a80117fd76d711ec030bd13af8014fbc5dee7eec8bb995d82.pdf,False,media,grupo_suspeito_tamanho_109_nao_removido_automaticamente
centro de estudos e pesquisas em agronegocios,01b6f8e9a9c10def5355f6cfe5989efb0dee10c71eabb19a5d30e048a1ea1953,01b6f8e9a9c10def5355f6cfe5989efb0dee10c71eabb19a5d30e048a1ea1953.pdf,False,media,grupo_suspeito_tamanho_11_nao_removido_automaticamente
centro de estudos e pesquisas em agronegocios,039a1f266d1956a93f3aee6676b02644808dd9dfb3956e53abaa0a2d1da2d717,039a1f266d1956a93f3aee6676b02644808dd9dfb3956e53abaa0a2d1da2d717.pdf,False,media,grupo_suspeito_tamanho_11_nao_removido_automaticamente
centro de estudos e pesquisas em agronegocios,2c80bf150cbcb01af8af212ff5f7c1146c53b87bdb67194f976affb854a6c0d2,2c80bf150cbcb01af8af212ff5f7c1146c53b87bdb67194f976affb854a6c0d2.pdf,False,media,grupo_suspeito_tamanho_11_nao_removido_automaticamente
centro de estudos e pesquisas em agronegocios,3f42d9ff0da377904353964d92627dbd22b3558a57e12ce23a9f3cff5713b7df,3f42d9ff0da377904353964d92627dbd22b3558a57e12ce23a9f3cff5713b7df.pdf,False,media,grupo_suspeito_tamanho_11_nao_removido_automaticamente
centro de estudos e pesquisas em agronegocios,692b76e3accb6057b0ca9880fc9a59ce9f554bedafcc35c30801b2d629366b5f,692b76e3accb6057b0ca9880fc9a59ce9f554bedafcc35c30801b2d629366b5f.pdf,False,media,grupo_suspeito_tamanho_11_nao_removido_automaticamente
centro de estudos e pesquisas em agronegocios,74dafd4dfde31b7a5fd45e6a3e9cfd49b8f6c9bad2ff189f453379cc9f690f1a,74dafd4dfde31b7a5fd45e6a3e9cfd49b8f6c9bad2ff189f453379cc9f690f1a.pdf,False,media,grupo_suspeito_tamanho_11_nao_removido_automaticamente
centro de estudos e pesquisas em agronegocios,877d72f2adcde22439df5a4a31d9d512efaf8225e7b03ff67133adc9db3a13e1,877d72f2adcde22439df5a4a31d9d512efaf8225e7b03ff67133adc9db3a13e1.pdf,False,media,grupo_suspeito_tamanho_11_nao_removido_automaticamente
centro de estudos e pesquisas em agronegocios,a1357b541c6d3c2f13eabf4f1d48cffd233fd45103fc71ae9d64d9bc0d48b244,a1357b541c6d3c2f13eabf4f1d48cffd233fd45103fc71ae9d64d9bc0d48b244.pdf,False,media,grupo_suspeito_tamanho_11_nao_removido_automaticamente
centro de estudos e pesquisas em agronegocios,e05858a2df294a2082d1910aec31d5833ca36540cfa26c5d51ab86c9f6f58b01,e05858a2df294a2082d1910aec31d5833ca36540cfa26c5d51ab86c9f6f58b01.pdf,False,media,grupo_suspeito_tamanho_11_nao_removido_automaticamente
centro de estudos e pesquisas em agronegocios,e6020a189b3ff6521b881cfe4e149c89a30be1fbeab544501bd6e51c921e97d9,e6020a189b3ff6521b881cfe4e149c89a30be1fbeab544501bd6e51c921e97d9.pdf,False,media,grupo_suspeito_tamanho_11_nao_removido_automaticamente
centro de estudos e pesquisas em agronegocios,e7a73a1b61e0acc77022d12f45a0fde2c68ba822a62a09a97ec2b4aefd64248f,e7a73a1b61e0acc77022d12f45a0fde2c68ba822a62a09a97ec2b4aefd64248f.pdf,False,media,grupo_suspeito_tamanho_11_nao_removido_automaticamente
escola de engenharia,01bc2317b24ea2ebb03fe7682f53cdb0602abd5483e05ac7d4483ce9b25353df,01bc2317b24ea2ebb03fe7682f53cdb0602abd5483e05ac7d4483ce9b25353df.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,04fa2b7dfd478fd8beac4d51acd65b766810f4a7eaf5950754654ed8f424707c,04fa2b7dfd478fd8beac4d51acd65b766810f4a7eaf5950754654ed8f424707c.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,05c1506da872c1098eb5589187792bbefd1636a3746be123b90a16928a1dd6de,05c1506da872c1098eb5589187792bbefd1636a3746be123b90a16928a1dd6de.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,0b94e129768af316f1c9e9fe17c60fb83bd9cbd53eda981393722e04a8fc29fd,0b94e129768af316f1c9e9fe17c60fb83bd9cbd53eda981393722e04a8fc29fd.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,0f90cd7ff044e126d795187d46704f3d89744221a15c7cff77c0f1eecf2ccc12,0f90cd7ff044e126d795187d46704f3d89744221a15c7cff77c0f1eecf2ccc12.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,12a640634fa46607fdb3c867b0010989d289ab88f295ee0d4d6f20e8fb9320f4,12a640634fa46607fdb3c867b0010989d289ab88f295ee0d4d6f20e8fb9320f4.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,15a25f8aafc250f4175808b0c1a01742ef1de586d5947136a0de8bf1b3aa2110,15a25f8aafc250f4175808b0c1a01742ef1de586d5947136a0de8bf1b3aa2110.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,1670b8afd2e20d057dbcf053d17c771d2882773ca81eaa7c20741d5d99bf6a5c,1670b8afd2e20d057dbcf053d17c771d2882773ca81eaa7c20741d5d99bf6a5c.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,1858cc2f6e52ade54ea600a22e343ca00b37857715bd9a8e087958071072a99b,1858cc2f6e52ade54ea600a22e343ca00b37857715bd9a8e087958071072a99b.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,1c3670fa5ff0cd103fdaad42f734f9c91696d55a6547367e9e7f64592479de5f,1c3670fa5ff0cd103fdaad42f734f9c91696d55a6547367e9e7f64592479de5f.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,1ddb5d766ee25de4cd37a12a61a769f9ec0e017ae925a7ec44f5391551821952,1ddb5d766ee25de4cd37a12a61a769f9ec0e017ae925a7ec44f5391551821952.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,1de362228d45b084ef60fd88af9aeaf6eb63721fe9cebab1209f404a52abcc16,1de362228d45b084ef60fd88af9aeaf6eb63721fe9cebab1209f404a52abcc16.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,1efacae7656000f11dee9b1ef0881c98d4e65b2169b684c77341d0173cf18e81,1efacae7656000f11dee9b1ef0881c98d4e65b2169b684c77341d0173cf18e81.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,205786c7e1fd9f50eda87d2eea88d955ce8266fbec14d410b0f302de310d23f0,205786c7e1fd9f50eda87d2eea88d955ce8266fbec14d410b0f302de310d23f0.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,22a68a54d547b281b32808037d78ebf842097e41869872ec8e8077658d48f24d,22a68a54d547b281b32808037d78ebf842097e41869872ec8e8077658d48f24d.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,28810977f15c12619012294610b8778eac8d4d11ef073eb1656f02c74ee33429,28810977f15c12619012294610b8778eac8d4d11ef073eb1656f02c74ee33429.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,28aa3e73231202bb72b3bce7ce836bce6b0cbff00f262c7ce354cdce2964301a,28aa3e73231202bb72b3bce7ce836bce6b0cbff00f262c7ce354cdce2964301a.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,2d8ed008b5f96c2a242ed053821c0d57195266259d41a79a019694f9f88c08cb,2d8ed008b5f96c2a242ed053821c0d57195266259d41a79a019694f9f88c08cb.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,2e01b34a6f214f0522bb5c82b011d58309d5a15cfcca5c3734fd3ca5c050647a,2e01b34a6f214f0522bb5c82b011d58309d5a15cfcca5c3734fd3ca5c050647a.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,30339a6c7f50816aa392102e8c2a83e28637ed3dd780a7b3263f8e3087bf46c6,30339a6c7f50816aa392102e8c2a83e28637ed3dd780a7b3263f8e3087bf46c6.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,3710df63e3f268339bd87cda2878211fa5cc13c6ef89ce8c2b7cd81dd678ac94,3710df63e3f268339bd87cda2878211fa5cc13c6ef89ce8c2b7cd81dd678ac94.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,37ba81d8fd0e7c1fdd9e0d21b2bd6df43dcfc78d2dcfe157584a872de7b59b79,37ba81d8fd0e7c1fdd9e0d21b2bd6df43dcfc78d2dcfe157584a872de7b59b79.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,3b7228cb6cc1e43e0f7944bedb74605af7abf004bf3cd79a605055977365bd4b,3b7228cb6cc1e43e0f7944bedb74605af7abf004bf3cd79a605055977365bd4b.pdf,False,alta,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,3c2193b6724173af24fd07b6c1f64fbe34574758fcc43448abd5301b82f67f40,3c2193b6724173af24fd07b6c1f64fbe34574758fcc43448abd5301b82f67f40.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,3d043604a5be46e22057366643e817d2bff9e5d9cf768fbbb96ba4eb51ee1fe8,3d043604a5be46e22057366643e817d2bff9e5d9cf768fbbb96ba4eb51ee1fe8.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,3de7645b856030d05784a5d4f483b78aa4429710cc2882416f5537cbf9995147,3de7645b856030d05784a5d4f483b78aa4429710cc2882416f5537cbf9995147.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,4121e798e45d9d22c05c1563be6843a4c9fd21515e18a8a50b56040313bfdffe,4121e798e45d9d22c05c1563be6843a4c9fd21515e18a8a50b56040313bfdffe.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,422553c47c98dcde648f13c9a1a4a240adbd1f115cbb4a5f82126a5f742db352,422553c47c98dcde648f13c9a1a4a240adbd1f115cbb4a5f82126a5f742db352.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,423cf81258973d3f48297b173ef20eff2e49a6951dbed13fd1f609091f09fe24,423cf81258973d3f48297b173ef20eff2e49a6951dbed13fd1f609091f09fe24.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,493f3e54409c1e9d0ac31ec798982fb56e8fe5b08686262a1180160646659a4c,493f3e54409c1e9d0ac31ec798982fb56e8fe5b08686262a1180160646659a4c.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,49c946f018bed4f83fa23efe98f2b90511b11d7ce3c44571f508219958fabce1,49c946f018bed4f83fa23efe98f2b90511b11d7ce3c44571f508219958fabce1.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,522cab15f05b4b2633a0b19f7508852d9a77d89af5bcf3ef4edc69f0e127b657,522cab15f05b4b2633a0b19f7508852d9a77d89af5bcf3ef4edc69f0e127b657.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,5b062f7c5427dd88856ca505e7ed98f0c484523ff971f3afa4d86c6cfc95b9c7,5b062f7c5427dd88856ca505e7ed98f0c484523ff971f3afa4d86c6cfc95b9c7.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
escola de engenharia,5f32bdb04eca3a3c073b04b19804b707298a4c24cc2895d87263b4db171e9162,5f32bdb04eca3a3c073b04b19804b707298a4c24cc2895d87263b4db171e9162.pdf,False,media,grupo_suspeito_tamanho_72_nao_removido_automaticamente
